log name,loss,perplexity,bits per word,Activation Distance,Synaptic Saliency,Jacobian Covariance,Jacobian Cosine,Large Noise Jacobian,Large Noise Jacobian Cosine,More Noised Jacobian,More Noised Jacobian Cosine,Hidden Synaptic Saliency,Layer 1 Hidden Covariance,Layer 2 Hidden Covariance,Layer 3 Hidden Covariance
log_stats_model_1008197_2020-04-19_07-18-49_999994979.json,4.959190887,142.4784681,7.1546001,554.7847012,7540617.5,-71.08292706,0.500002119,138315.7203,0.999999161,5.04E+20,0.062532229,362488.0313,-2478.380096,-3321.106792,-1708.835796
log_stats_model_1008199_2020-04-11_14-55-00_999927203.json,4.65492767,105.1016178,6.715641066,364.2823507,1315820672,-71.10726427,0.501074571,162.0790928,0.999855482,2.70E+11,0.063539682,112268856,-258471.4298,-4172266.314,-4251460.285
log_stats_model_1008201_2020-04-16_12-16-28_999913533.json,6.347611214,571.1267788,9.15766722,465.9728359,5809138.5,-71.08880176,0.505727552,21.31082931,0.999151931,239738160.9,0.067634108,121032.0625,-222280.6645,-12800276.43,-17108386.04
log_stats_model_1008202_2020-04-22_17-51-36_999929005.json,6.21230931,498.8519257,8.962467833,411.7042944,11449047,-71.12382814,0.501873767,71.53492318,0.999767118,20360436303,0.064225883,305375.9375,-304118.3429,-10402562.5,-18937066.8
log_stats_model_1008203_2020-04-20_21-33-09_999914691.json,4.828618022,125.0380414,6.966223274,424.1245392,10290354,-71.1297057,0.502219829,90.37030229,0.999531654,6944884708,0.064979516,437943.7813,-1664933.638,-15286147.43,-17948256.83
log_stats_model_1008204_2020-04-22_11-37-14_999999829.json,4.767378724,117.6105478,6.877873643,536.7960553,2896800.25,-71.0927014,0.500000296,391787.7105,0.999999878,2.08E+23,0.062506591,87318.39844,-14196.09712,-42928.66519,-101547.8483
log_stats_model_1008206_2020-04-20_02-25-41_999979576.json,4.779523238,119.0475792,6.895394474,562.2744814,2999584.25,-71.12848152,0.500975419,132.1319933,0.999882104,4.73E+11,0.063231854,127921.6953,-7300.355598,-19665.69015,-28765.33483
log_stats_model_1008207_2020-04-14_16-09-56_999993783.json,4.650155966,104.6012985,6.708756951,552.6011689,1632435.75,-71.08996444,0.50415178,21.73155821,0.999589434,1350884938,0.065145654,104919.7813,-10416.55877,-10417.57158,-3806.742756
log_stats_model_1008208_2020-04-20_00-15-44_999952764.json,6.197115111,491.3295634,8.940547239,523.4378529,1082066.875,-71.08880176,0.512016651,5.604039782,0.998608298,31667583.64,0.071126868,65544.79688,-15263.54932,-553995.5299,-5229943.307
log_stats_model_1008209_2020-04-14_15-52-30_999992107.json,4.771658888,118.1150191,6.884048615,388.339908,4134583.75,-71.13976749,0.500215978,624.9244797,0.999977143,1.96E+14,0.062701341,808859,-885946.2397,-14107555.06,-26063263.14
log_stats_model_1008210_2020-04-16_21-50-14_999962700.json,5.03129148,153.1306502,7.258619268,322.800309,2850841.25,-71.1297057,0.500000389,319096.5527,0.999999866,4.68E+23,0.062502011,818958.4375,-3552993.888,-23352365.98,-30232018.8
log_stats_model_1008211_2020-04-17_15-08-03_999954664.json,4.794269451,120.8160874,6.916668761,471.8092942,4175059.25,-71.10094223,0.500002056,121616.3858,0.999999326,1.88E+21,0.062510371,839310.625,-451504.5272,-9336998.191,-22049735.75
log_stats_model_1008212_2020-04-23_09-10-50_999930432.json,4.903049506,134.6999222,7.073605208,538.9902525,1243138.875,-71.09491667,0.500000564,343345.6262,0.999999752,2.43E+22,0.062516126,133682.25,-4864.940506,-6123.784448,-2456.521139
log_stats_model_1008213_2020-04-13_20-08-10_999986839.json,5.040493567,154.5462751,7.271895073,562.8827028,7808381,-71.08996444,0.500002511,124806.3418,0.99999894,2.22E+20,0.062544141,372705.0938,-16405.1651,-20584.09828,-5821.291791
log_stats_model_1008214_2020-04-23_02-57-50_999995335.json,5.123954699,167.9984409,7.392304034,442.4459477,1271485440,-71.13976749,0.50482115,32.30209847,0.999243641,722011753.4,0.067473919,63990436,-29457.6174,-101985.2294,-52723.59998
log_stats_model_1008216_2020-04-22_22-24-33_999994963.json,4.742618005,114.7341835,6.842151477,522.2344468,14787079,-71.09883815,0.500208895,1458.651059,0.999932907,2.22E+13,0.063373756,392135.0938,-3259.343894,-4987.050325,-2602.614098
log_stats_model_1008218_2020-04-16_03-00-29_999969195.json,4.827633756,124.9150312,6.964803279,561.4608307,1343866.625,-71.08292706,0.502129019,50.00232383,0.999778715,23801061054,0.063853156,104214.3438,-20874.53078,-20333.76001,-6681.16731
log_stats_model_1008219_2020-04-19_05-23-23_999915158.json,4.988516502,146.7186052,7.196908019,384.6041912,11127537,-71.08880176,0.500004984,56503.23407,0.999998348,6.74E+19,0.062523748,556292.0625,-1804879.647,-10028213.29,-10292337.06
log_stats_model_1008220_2020-04-13_12-13-08_999959379.json,4.965211739,143.3388974,7.163286352,422.2835111,2948942.75,-71.08579441,0.500000607,265213.1561,0.999999795,1.24E+23,0.062502964,816283.25,-4102507.766,-23263689.02,-29837350.21
log_stats_model_1008222_2020-04-13_11-22-47_999910973.json,6.475529643,649.0629082,9.342214503,382.0298754,2289819.25,-71.10908375,0.50000423,63105.76535,0.999998678,1.31E+20,0.062519358,733705.5,-22611236.63,-54575298.17,-39488177.59
log_stats_model_1008224_2020-04-23_18-31-51_999910831.json,4.718827035,112.0367603,6.807828362,405.1792459,3037089,-71.08292706,0.501810065,72.34711471,0.999782449,21593175896,0.064230054,294551.8438,-120899.4877,-3412960.61,-2705385.75
log_stats_model_1008226_2020-04-23_15-21-49_999933308.json,6.388978829,595.2484185,9.217348072,490.898374,134435.125,-71.08880176,0.517186772,4.910133443,0.996407188,14386350.87,0.082829062,19306.81836,-153008.3561,-40148014.88,-39139218.6
log_stats_model_1008230_2020-04-21_23-27-49_999990887.json,4.675961985,107.3357729,6.745987167,449.5392278,18804704,-71.07207676,0.502556874,63.41546234,0.99958742,4339929845,0.065245865,263236.9375,-139400.0342,-841419.0368,-1015606.322
log_stats_model_1008231_2020-04-17_08-55-18_999901437.json,4.821331728,124.1302885,6.955711374,542.664958,763528.125,-71.08292706,0.502070803,50.3974777,0.99978965,26030896809,0.063830714,91266.42188,-24308.02012,-23099.47351,-6621.33633
log_stats_model_1008233_2020-04-15_15-07-20_999966590.json,4.754488454,116.1042453,6.859276915,370.0278416,8221011,-71.08699418,0.500030692,5978.246157,0.999994896,3.29E+17,0.062537802,829630.25,-441931.7606,-10010505.49,-22353638.05
log_stats_model_1008234_2020-04-19_13-51-23_999924284.json,4.760681152,116.8254747,6.86821109,363.2871896,4177357.25,-71.12382814,0.500308942,860.6167497,0.999920107,1.54E+13,0.06302374,658316.5625,-9528012.02,-39554356.12,-37003621.3
log_stats_model_1008236_2020-04-24_04-02-37_999947931.json,4.734050862,113.7554378,6.829791702,496.3388388,4102720,-71.03326127,0.500000301,345798.2844,0.999999896,5.43E+23,0.062502567,419621.5625,-999118.6092,-20221424.25,-31522002.46
log_stats_model_1008237_2020-04-21_19-16-54_999924336.json,4.956954215,142.1601466,7.151373264,570.7896182,37915772,-71.10383844,0.51728948,3.818789301,0.997499603,19785653.73,0.073750873,1841385.125,-2868.454587,-4506.770833,-2698.0608
log_stats_model_1008239_2020-04-21_13-10-34_999996465.json,4.88104574,131.7683873,7.041860483,484.9516918,2185163.25,-71.1297057,0.511164644,5.340462655,0.998904132,44292983.92,0.069337506,742324,-6887837.153,-47840945.98,-39108447.59
log_stats_model_1008240_2020-04-22_10-08-19_999963222.json,4.783486376,119.5203172,6.901112072,552.8193784,309228.8438,-71.08292706,0.51608436,3.33371023,0.997999952,17233851.62,0.073735581,36470.72656,-3514.727138,-5334.616045,-8324.346447
log_stats_model_1008241_2020-04-17_10-59-01_999934407.json,4.687650218,108.5976988,6.762849722,486.1890403,12983868,-71.05153765,0.501778311,72.29408564,0.999779951,24733354252,0.064099324,367243.625,-76773.87831,-598341.1965,-1144688.489
log_stats_model_1008244_2020-04-17_01-57-39_999973374.json,6.339255324,566.3743887,9.145612218,524.9862778,517821.125,-71.1297057,0.504594482,29.07049203,0.999296548,534073252.6,0.066664999,34427.00781,-6159.802852,-2616769.497,-7707893.831
log_stats_model_1008245_2020-04-14_00-01-30_999981662.json,4.763069523,117.1048308,6.871656781,460.1815426,11621917,-71.07856609,0.500064992,2790.554258,0.99998999,1.64E+16,0.062580002,319551.8438,-138821.5628,-1717946.255,-3342424.55
log_stats_model_1008248_2020-04-24_18-17-00_999991971.json,5.048278216,155.7540586,7.283125947,285.5105928,15303336,-71.09398773,0.500038455,1920.97069,0.999998542,5.52E+17,0.062529592,545010.3125,-10788736.02,-34708053.11,-33848318.05
log_stats_model_1008250_2020-04-23_01-53-43_999916788.json,4.646831624,104.2541454,6.703960939,531.1455956,316619.1875,-71.09883815,0.516922202,2.452625046,0.998178277,16014859.88,0.074337421,41660.15234,-1748.658468,-2200.905203,-3204.290915
log_stats_model_1008251_2020-04-16_12-40-31_999991423.json,4.684704234,108.2782426,6.758599567,473.0302178,14555431,-71.13723408,0.501499702,121.6490211,0.999727566,28031804623,0.064526185,267956.5625,-82640.98586,-1844849.465,-791637.1041
log_stats_model_1008252_2020-04-22_20-01-23_999934576.json,4.847281447,127.3935924,6.993148905,479.8805553,9141222,-71.09883815,0.501785046,75.27713288,0.999768463,19043036671,0.064369946,358085.9063,-677015.7908,-3576166.666,-2250884.169
log_stats_model_1008253_2020-04-11_08-36-03_999942232.json,4.831636595,125.4160481,6.970578156,523.6833047,14727365,-71.10908375,0.506411611,11.4067077,0.999409627,235195353.9,0.066650408,505569.4375,-111059.5966,-4329357.568,-9786724.792
log_stats_model_1008254_2020-04-14_20-59-16_999902660.json,4.967928988,143.7289147,7.167206515,524.9482858,138142368,-71.08996444,0.50185062,50.99047331,0.999836357,43909688887,0.063679438,5637837.5,-18386.90129,-53926.4512,-44258.06392
log_stats_model_1008255_2020-04-20_19-33-57_999997801.json,4.90488856,134.9478706,7.076258402,518.3080499,18609470,-71.11000513,0.500051107,3099.529504,0.99999256,6.06E+16,0.062548483,786822.5,-654051.0234,-1347479.022,-391363.7879
log_stats_model_1008257_2020-04-17_20-25-52_999953386.json,4.67914885,107.6783831,6.750584841,446.0051913,4910937,-71.088417,0.502280157,73.85979578,0.999604872,6805787994,0.064874681,171269.5,-125050.2408,-7240190.576,-18971927.25
log_stats_model_1008258_2020-04-18_11-49-29_999935689.json,4.681789657,107.9631168,6.754394721,544.5686468,855787.25,-71.08292706,0.517273206,2.405665489,0.998155631,15742965.22,0.07436726,47329.375,-2168.558364,-2650.855291,-2330.089339
log_stats_model_1008259_2020-04-17_19-29-08_999933393.json,4.862120989,129.2981515,7.01455784,532.4065336,10877408,-71.01271806,0.500261739,489.0482221,0.999970313,8.03E+13,0.062745453,168274.25,-19665.30126,-42285.69096,-27549.79115
log_stats_model_1008261_2020-04-18_17-35-01_999914600.json,6.310569985,550.3585558,9.104228023,415.1181305,8443301,-71.1297057,0.500001773,136993.7,0.999999413,2.84E+21,0.062510092,406023.7813,-5845030.928,-44505728.18,-38306668.48
log_stats_model_1008263_2020-04-16_13-40-58_999901246.json,5.075986992,160.1301612,7.323101261,350.7035218,2098239.5,-71.0927014,0.500000736,192952.4493,0.999999825,1.82E+23,0.062501755,837152.375,-7019818.213,-25720292.17,-30240520.81
log_stats_model_1008265_2020-04-16_11-14-54_999992585.json,4.776090752,118.6396505,6.890442442,553.079518,1964744.25,-71.09883815,0.503065852,33.06520551,0.999674478,4362403025,0.064534522,111076.2813,-13602.95241,-14117.55097,-5018.073882
log_stats_model_1008266_2020-04-14_04-20-07_999907189.json,5.013630987,150.4500277,7.233140562,282.6537397,1179584.75,-71.08292706,0.500001273,152877.4185,0.999999666,4.74E+22,0.062502139,826434.9375,-14281888.18,-27583833.9,-30409950.76
log_stats_model_1008267_2020-04-21_00-19-16_999986078.json,4.821057959,124.0963101,6.955316409,267.785863,4614811,-71.1440389,0.500223937,971.1396865,0.999976428,3.63E+14,0.062705138,248567.2344,-1535839.294,-29885670.53,-36902655.56
log_stats_model_1008268_2020-04-20_05-04-31_999907372.json,4.634895399,103.0171417,6.686740607,462.9535412,656403.8125,-71.12382814,0.50183797,108.8199982,0.99961168,10122370912,0.0653568,12311.05469,-9967.447062,-5814038.271,-20450784.06
log_stats_model_1008269_2020-04-17_21-18-54_999960826.json,6.213986295,499.6891949,8.964887212,327.3047654,10581551,-71.0927014,0.500000814,229302.2074,0.999999727,5.02E+22,0.062503884,442773.0938,-2715180.475,-31082310.92,-35256196.07
log_stats_model_1008270_2020-04-13_12-16-03_999972915.json,4.903970367,134.8240192,7.074933728,519.8251048,1340940.5,-71.1297057,0.500000492,364156.1223,0.999999784,3.79E+22,0.062513871,141879.9219,-4805.367893,-6093.297796,-2458.720001
log_stats_model_1008271_2020-04-13_22-22-40_999979762.json,4.757493102,116.4536224,6.863611706,537.958371,89854.89063,-71.13723408,0.518667133,4.234896415,0.99599803,12911903.78,0.084694291,2075.77002,-963.2978675,-8305.800155,-2614280.203
log_stats_model_1008273_2020-04-18_19-54-06_999937996.json,4.683924406,108.1938371,6.757474513,400.9770226,14096647,-71.08699418,0.500029379,10343.18595,0.999990399,6.21E+16,0.062633087,513140.6875,-17136.81953,-92864.80803,-96044.66651
log_stats_model_1008274_2020-04-23_20-29-38_999994944.json,5.081493193,161.0143019,7.331045029,336.5843325,8688832,-71.0623204,0.500000601,170863.6742,0.99999989,3.51E+23,0.062501425,425565.5,-13984028.19,-37032964.85,-34778746.34
log_stats_model_1008275_2020-04-11_11-13-13_999919231.json,4.755290504,116.197404,6.860434028,560.5326392,235908.3125,-71.08996444,0.51894695,1.984729038,0.997850691,13637920.36,0.075247124,45571.49609,-1908.952351,-2311.824674,-3448.814149
log_stats_model_1008276_2020-04-23_14-15-45_999959802.json,5.002788655,148.8276098,7.217498383,438.0206351,11269414,-71.088417,0.500005049,55936.34664,0.999998342,6.37E+19,0.062524694,393049.9375,-6294992.584,-38950078.9,-38278670.94
log_stats_model_1008277_2020-04-15_02-02-50_999946993.json,4.814654897,123.3042522,6.946078743,535.2282986,871580.25,-71.1297057,0.50034858,478.0467139,0.999945095,2.61E+13,0.062807091,67607.75,-26086.22232,-60149.30169,-98799.84629
log_stats_model_1008278_2020-04-14_04-52-00_999993980.json,5.026091048,152.3363717,7.25111663,439.9010021,2014713.875,-71.09491667,0.500000424,309450.2807,0.999999864,3.95E+23,0.062502098,821582.25,-3533856.234,-23054025.71,-30379172.11
log_stats_model_1008285_2020-04-17_17-29-00_999906444.json,4.896564669,133.8292413,7.064249565,484.9341256,18126562,-71.06275222,0.500021395,11862.12359,0.999994295,3.09E+17,0.06257179,894446.1875,-43272.72493,-183888.3844,-176933.5209
log_stats_model_1008286_2020-04-24_06-22-51_999917293.json,4.726832418,112.9372571,6.819377688,529.4684478,1085962.25,-71.08312952,0.516783611,2.526989663,0.99819671,16279875.88,0.074177948,60081.86328,-1492.255469,-1915.610635,-2522.055646
log_stats_model_1008287_2020-04-21_20-28-35_999974592.json,5.037314406,154.0557278,7.267308513,400.4403539,2010117.375,-71.08996444,0.500000358,317741.4209,0.999999873,5.65E+23,0.062501851,816144.5625,-3509244.323,-23406484.07,-30334379.06
log_stats_model_1008288_2020-04-23_23-48-28_999909797.json,4.818711957,123.8055212,6.951931843,552.3609869,3050939.75,-71.0927014,0.50108794,135.3901421,0.999848341,2.51E+11,0.063378578,114298.2969,-5586.668981,-13781.27897,-18977.86229
log_stats_model_1008290_2020-04-22_11-58-32_999966775.json,6.337232867,565.2300789,9.142694431,527.8199561,1566967.5,-71.1440389,0.500000394,365619.6404,0.999999845,9.65E+22,0.062508654,93043.61719,-8069.246499,-22353.68437,-29555.70699
log_stats_model_1008291_2020-04-11_07-55-48_999930351.json,4.788307264,120.0979025,6.908067144,521.1172494,443697.0313,-71.08292706,0.508960069,10.2208752,0.998824071,64778856.13,0.069580737,31360.86328,-2253.582934,-20320.61384,-175522.233
log_stats_model_1008293_2020-04-16_08-45-32_999993281.json,4.910343503,135.686015,7.084128222,538.6601881,1855416.75,-71.1440389,0.500038125,7829.015183,0.999987907,2.22E+16,0.062669063,113531.4609,-7581.523373,-7902.641906,-2929.806883
log_stats_model_1008294_2020-04-20_00-31-15_999995021.json,5.096119112,163.3865903,7.352145771,410.5023163,2421316.25,-71.0927014,0.501375357,102.4192779,0.999829481,71496780815,0.063796234,732305.5,-14573908.46,-50667205.46,-39337404.87
log_stats_model_1008295_2020-04-24_13-12-54_999991952.json,4.704974721,110.4954917,6.787843697,528.0478435,410809,-71.1440389,0.510699693,7.400706545,0.998627349,40360661.82,0.07088962,36736.03516,-1657.477112,-6927.074381,-39624.04546
log_stats_model_1008296_2020-04-25_01-46-40_999949249.json,4.677463569,107.4970675,6.748153494,509.5971049,41877820,-71.07331122,0.500105264,1416.537357,0.999985714,1.65E+15,0.062653849,1545365.375,-33737.95858,-118321.9677,-136188.4045
log_stats_model_1008297_2020-04-24_12-57-14_999940003.json,4.669369596,106.6305009,6.73647636,577.1043989,3189547.5,-71.11913702,0.509668694,9.601400901,0.998636878,50966051.09,0.070513518,222246.1875,-3311.162025,-3457.104214,-1612.334034
log_stats_model_1008298_2020-04-11_18-09-41_999971369.json,6.348002906,571.3505282,9.158232312,457.3854912,2909329.5,-71.09883815,0.500232522,707.6504894,0.999966236,1.21E+14,0.062734935,779569.8125,-5122831.541,-32351997.19,-35701175.6
log_stats_model_1008299_2020-04-19_19-08-52_999924358.json,4.686377664,108.4595903,6.761013816,481.4946575,1363031.625,-71.12848152,0.503309199,44.92434526,0.999480759,1533614086,0.066211043,23317.09375,-59355.39266,-4171414.711,-10537337.24
log_stats_model_1008300_2020-04-21_23-14-32_999996361.json,4.65640318,105.2568107,6.717769777,416.5713977,10695180,-71.088417,0.500201285,1034.610229,0.999966922,2.04E+14,0.062728975,876489.5,-683680.5393,-12564245.2,-22546142.82
log_stats_model_1008302_2020-04-11_11-51-37_999926316.json,4.705459447,110.5490647,6.788543009,527.9824563,1125417.625,-71.05308792,0.519104415,1.991493234,0.997779517,13399027.4,0.075482742,50953.58984,-1314.280513,-1999.187621,-3470.533481
log_stats_model_1008303_2020-04-11_05-23-30_999908736.json,4.826419867,124.7634903,6.963052008,400.337,2909878,-71.13976749,0.502023253,82.31905752,0.999667883,10440954288,0.064750947,342862.5938,-144880.5047,-3132663.532,-2059922.644
log_stats_model_1008304_2020-04-24_16-54-02_999935629.json,4.662799428,105.9322171,6.726997611,577.3900862,974932.125,-71.10666558,0.51900291,1.874595815,0.997918407,13427996.91,0.075682192,50654.66016,-1734.288748,-2058.036361,-2273.011493
log_stats_model_1008306_2020-04-15_22-06-16_999975799.json,6.445845817,630.0793834,9.299389794,421.5941748,4694493,-71.10689558,0.500004042,67826.25969,0.999998699,1.65E+20,0.062518456,793303.25,-4369110.701,-32994740.35,-35499845.05
log_stats_model_1008309_2020-04-16_15-03-45_999989661.json,4.848564074,127.5570957,6.994999345,391.7661436,5106812.5,-71.1297057,0.501328576,140.2844668,0.999760581,60416977955,0.063975224,500755.8125,-2396996.144,-15743354.6,-17857976.68
log_stats_model_1008310_2020-04-13_06-25-05_999921967.json,6.468082169,644.2469844,9.331470069,439.2669671,2313901.75,-71.1297057,0.500127357,1525.596876,0.999979389,1.21E+15,0.062648286,764725.75,-8815626.13,-40370514.11,-38312696.14
log_stats_model_1008311_2020-04-25_00-25-08_999918727.json,5.272939145,194.9882197,7.607243155,458.9989967,9072960,-71.1028986,0.500006782,42457.62142,0.999997808,2.14E+19,0.062531654,699970.5,-6109083.748,-10864043.46,-2326197.474
log_stats_model_1008312_2020-04-22_05-38-03_999927596.json,6.362648973,579.7801461,9.179362121,465.7387939,7562696.5,-71.07856609,0.501207397,141.4588581,0.999809388,97163997335,0.063769456,145408,-3436092.971,-20101630.1,-24077735.41
log_stats_model_1008313_2020-04-16_08-17-48_999966260.json,4.834501396,125.7758552,6.974711189,396.4340262,13967759,-71.08292706,0.501864851,88.09011414,0.99970791,17747654822,0.064338499,1778655,-403603.2934,-4639400.072,-6031539.386
log_stats_model_1008314_2020-04-22_01-11-14_999954336.json,6.227742315,506.6104249,8.984732955,517.887013,7435751.5,-71.10383844,0.521080383,1.165924083,0.997957108,12049351.31,0.076698442,263763.9688,-4712.209809,-554455.8508,-2520958.762
log_stats_model_1008315_2020-04-14_07-12-50_999983114.json,4.799971497,121.5069542,6.924895075,415.7731551,1871215.75,-71.12382814,0.500376303,437.1092979,0.999943941,1.75E+13,0.062851314,831726.75,-1843727.98,-17734218.2,-26424243.78
log_stats_model_1008316_2020-04-19_16-21-01_999949772.json,4.703437287,110.3257427,6.785625649,555.5341188,3103080.5,-71.07775414,0.506471551,8.206808186,0.99956543,289579788.9,0.06629096,186926.6406,-3258.555209,-3866.057981,-1883.461641
log_stats_model_1008317_2020-04-16_06-57-21_999928936.json,5.024998341,152.1700036,7.249540187,406.9828702,4323601.5,-71.07207676,0.50000059,267354.9293,0.999999815,1.54E+23,0.062502758,837715.625,-3662022.904,-23771789.49,-30854291.96
log_stats_model_1008319_2020-04-17_17-35-29_999964340.json,4.772124355,118.1700106,6.884720142,564.2973094,1414785,-71.10689558,0.503971904,22.67351077,0.999616139,1657242599,0.065019941,111278.2031,-14229.54595,-14560.34669,-5357.850384
log_stats_model_1008320_2020-04-19_05-04-54_999906864.json,5.037242112,154.0445909,7.267204214,475.3374212,4265679.5,-71.06275222,0.500655392,213.6488166,0.999919516,1.74E+12,0.063114273,769830.8125,-1611318.705,-28231648.8,-36225533.08
log_stats_model_1008321_2020-04-15_10-09-22_999967553.json,4.64438518,103.9994053,6.700431468,558.2532706,2275494.5,-71.07331122,0.505398361,18.57748129,0.999366685,387658141,0.066323269,121739.2422,-3970.331072,-6994.619911,-6887.358473
log_stats_model_1008322_2020-04-14_16-22-53_999933650.json,6.297630532,543.2830921,9.085560338,556.8860807,1740949.375,-71.088417,0.500894583,138.8239811,0.99989723,7.52E+11,0.063141184,90210.25781,-6422.896816,-15942.00163,-22898.98398
log_stats_model_1008323_2020-04-10_18-14-15_999940104.json,4.727635356,113.0279752,6.820536083,552.9423325,1930382.75,-71.12848152,0.506160513,13.63485747,0.999372806,250839949.9,0.066748529,85429.97656,-10392.72153,-20093.83989,-22099.6256
log_stats_model_1008324_2020-04-22_13-30-07_999976974.json,4.935213256,139.1028038,7.12000769,420.1085751,2638271.75,-71.12382814,0.501571016,80.76666849,0.999819178,30617575497,0.064261389,281105.8125,-356136.921,-5254147.521,-2892926.606
log_stats_model_1008325_2020-04-11_08-07-11_999928942.json,6.328929716,560.5563182,9.130715515,522.9477514,456311.4063,-71.08292706,0.510216423,8.598444893,0.998586783,44833372.12,0.07066527,39363.33203,-2262.173152,-303118.2353,-2006518.942
log_stats_model_1008326_2020-04-15_07-50-18_999900177.json,6.250340138,518.1890503,9.01733472,532.5050501,6767960,-71.08880176,0.521154005,1.597982346,0.997732871,12800598.91,0.078379975,624218.9375,-16931.99324,-143364.9672,-248156.6055
log_stats_model_1008327_2020-04-20_17-38-07_999943071.json,6.229717366,507.6119947,8.98758235,527.7319865,1482576.5,-71.08312952,0.510273894,7.781869725,0.998698529,45152662.32,0.070315679,51507.96875,-1675.64308,-85724.41081,-1407478.934
log_stats_model_1008330_2020-04-19_09-09-21_999922875.json,4.9732109,144.4900865,7.174826702,432.4041793,8818924,-71.12848152,0.501120612,186.3288465,0.999772106,98539424034,0.063940591,195406.2031,-810329.8311,-7752608.955,-10108581.52
log_stats_model_1008331_2020-04-13_15-52-55_999920869.json,4.752222746,115.8414848,6.856008189,532.8226499,251860.1406,-71.1297057,0.518743821,1.646162692,0.998197637,13864137.87,0.075107314,43024.08203,-1876.362549,-2356.11786,-3791.586842
log_stats_model_1008332_2020-04-14_01-02-27_999955559.json,4.718756222,112.028827,6.807726201,402.9486896,7261596.5,-71.10689558,0.50230004,57.22073016,0.99971227,7542303421,0.064761909,333633.6875,-117254.0673,-2794404.123,-2313764.568
log_stats_model_1008333_2020-04-18_16-02-18_999953267.json,4.821516907,124.153277,6.955978532,407.4390638,4855499.5,-71.06275222,0.50019289,1134.485799,0.999970219,2.92E+14,0.062743585,231477.75,-1369623.544,-30489628.96,-36180708.17
log_stats_model_1008335_2020-04-14_13-26-59_999943424.json,5.031013563,153.0880985,7.258218318,334.3401753,2046401.25,-71.1297057,0.500000321,335751.2553,0.999999887,7.71E+23,0.062501682,825540.1875,-3493739.938,-23245650.97,-30190805.97
log_stats_model_1008337_2020-04-15_01-11-26_999934843.json,4.897134429,133.9055136,7.065071555,542.629437,836931.3125,-71.1440389,0.501361321,93.43419925,0.999833128,1.33E+11,0.063440765,97382.75,-12618.9813,-12354.38622,-4110.989966
log_stats_model_1008338_2020-04-22_16-33-59_999929070.json,5.236965142,188.0983835,7.55534364,518.7960081,3595502.25,-71.12382814,0.500000409,349209.0826,0.999999841,9.60E+22,0.062508133,775332.125,-4282815.53,-36280704.01,-38118384.02
log_stats_model_1008341_2020-04-18_08-04-43_999918012.json,4.730389938,113.3397492,6.824510104,433.8292865,6681772,-71.08699418,0.50217574,63.93515534,0.999702438,9679322830,0.064600682,180104.4844,-260189.885,-4890313.582,-5881816.791
log_stats_model_1008343_2020-04-17_06-17-28_999904240.json,4.884063721,132.1666625,7.046214509,307.9251001,1227193.125,-71.09739636,0.500002302,103010.5883,0.999999486,4.36E+21,0.062505781,185408.3438,-4847805.638,-37684085.67,-37627299.67
log_stats_model_1008344_2020-04-19_09-56-32_999967053.json,4.673323844,107.0529792,6.742181135,492.4684078,25419.50586,-71.10689558,0.500649306,457.7302916,0.999787263,2.55E+11,0.065073946,7813.703613,-6063.886434,-3235553.619,-27750061.25
log_stats_model_1008345_2020-04-13_21-16-44_999983776.json,4.749259578,115.4987351,6.851733242,535.107883,1309161.875,-71.10383844,0.514822126,3.960689174,0.998159933,20026554.04,0.073023296,41888.72266,-2184.23346,-3428.591601,-5842.508386
log_stats_model_1008347_2020-04-17_15-02-04_999927506.json,4.788596144,120.1326014,6.90848391,542.3723805,1125831.5,-71.07212481,0.51114516,6.896959124,0.998569034,36516972.13,0.070989127,38769.92969,-1998.535661,-11869.16234,-85520.03258
log_stats_model_1008349_2020-04-11_10-01-50_999930642.json,6.320375905,555.7818746,9.118374975,215.9199826,1931373.625,-71.10383844,0.500000717,246526.0282,0.999999763,8.11E+22,0.062503317,719893.1875,-14883060.83,-54206577.82,-39317658.82
log_stats_model_1008351_2020-04-16_07-27-25_999965974.json,4.618308058,101.3224553,6.662810133,426.9784788,37423604,-71.10689558,0.503171957,44.89683698,0.999523674,1971734768,0.065687334,2169406.75,-27935.34752,-252242.7659,-355710.0571
log_stats_model_1008352_2020-04-19_18-50-44_999937358.json,4.76181208,116.9576707,6.869842674,418.7934294,11963419,-71.12382814,0.50000185,132001.0892,0.99999939,2.95E+21,0.062508899,423408.3438,-219387.2485,-4991461.053,-11367969.69
log_stats_model_1008354_2020-04-17_00-05-35_999958146.json,4.783693777,119.5451084,6.901411289,529.3601107,1883334.375,-71.08880176,0.500000234,404435.6626,0.999999907,3.43E+23,0.062505784,69026.78125,-15271.65065,-184158.3405,-1560164.979
log_stats_model_1008355_2020-04-16_16-40-27_999961620.json,5.678778491,292.591808,8.192745567,342.7396964,3548307.5,-71.10383844,0.500357241,320.029069,0.999972602,2.96E+13,0.06283407,727648.8125,-9200168.33,-54322337.12,-39321031.4
log_stats_model_1008357_2020-04-15_13-52-33_999940845.json,4.780639648,119.1805593,6.897005113,474.1208604,20661230,-71.12325127,0.500009531,30714.61393,0.999996848,5.12E+18,0.06254533,636747.625,-270646.1208,-2544079.513,-3645251.803
