ID,GLUE Score,Synaptic Diversity,Synaptic Diversity Normalized,Synaptic Saliency,Synaptic Saliency Normalized,Activation Distance,Activation Distance Normalized,Jacobian Score,Jacobian Score Normalized,Number of Parameters,Head Importance,Head Importance Normalized,Head Confidence,Head Confidence Normalized,Head Softmax Confidence,Head Softmax Confidence Normalized
166,69.66875,1.5650660991668701,0.12038969993591309,0.006997963413596153,0.0005831636372022331,566904487936.0,144618496.0,-100413.75536698454,0.5658150558420558,11004818,0.00777309387922287,0.0007773094112053514,71.13676452636719,0.7904084920883179,0.8041494488716125,0.020103735849261284
153,70.83125,0.8505657315254211,0.05003327876329422,0.0055194636806845665,0.00039424741407856345,754371198976.0,152706720.0,-100332.29525793035,0.5688672401121737,13367442,0.004066047258675098,0.000312772870529443,7.43241024017334,0.6193675398826599,0.06717444211244583,0.016793610528111458
153,70.83125,0.8409543037414551,0.04946789890527725,0.005555954296141863,0.00039685386582277715,760500453376.0,152710928.0,-100337.12586324984,0.5689002877522727,13367442,0.004006842616945505,0.0003082186740357429,14.87402057647705,0.6197508573532104,0.1342916190624237,0.016786452382802963
153,70.83125,0.8523120880126953,0.05013600364327431,0.0055543771013617516,0.0003967412339989096,766470717440.0,152683408.0,-100339.21333492188,0.5690735733306612,13367442,0.004056254401803017,0.0003120195760857314,22.300960540771484,0.6194711327552795,0.20152345299720764,0.016793621703982353
153,70.83125,0.854350209236145,0.05025589466094971,0.005564529448747635,0.00039746638503856957,773339938816.0,152833984.0,-100327.86305204836,0.5689546422575085,13367442,0.00406106049194932,0.0003123892820440233,29.731491088867188,0.6194060444831848,0.26870429515838623,0.01679401844739914
153,70.83125,0.8759385347366333,0.051525797694921494,0.005662211682647467,0.000404443679144606,778688331776.0,152683984.0,-100337.96035663567,0.5687058954474575,13367442,0.004192296415567398,0.00032248435309156775,37.17094039916992,0.6195156574249268,0.3357536494731903,0.016787681728601456
153,70.83125,0.8498328924179077,0.04999016970396042,0.005579635035246611,0.00039854535134509206,785048600576.0,152733184.0,-100331.51475229384,0.5691312676068256,13367442,0.004025622736662626,0.00030966330086812377,44.62125778198242,0.6197397112846375,0.40295934677124023,0.01678997278213501
153,70.83125,0.8473732471466064,0.049845486879348755,0.005549097433686256,0.00039636410656385124,791276290048.0,152756048.0,-100326.56405459506,0.5690851127970968,13367442,0.00401992816478014,0.000309225230012089,52.043540954589844,0.6195659637451172,0.47037315368652344,0.016799042001366615
153,70.83125,0.8440544605255127,0.04965026304125786,0.005470974370837212,0.0003907838836312294,797366222848.0,152752144.0,-100324.46061899075,0.5694092463501652,13367442,0.004014161415398121,0.00030878165853209794,59.44997024536133,0.6192705035209656,0.5369522571563721,0.016779758036136627
153,70.83125,0.8415417671203613,0.04950245842337608,0.005475940648466349,0.00039113863022066653,803287924736.0,152716336.0,-100330.40911509286,0.568741222765925,13367442,0.004020679276436567,0.0003092830302193761,66.88844299316406,0.6193374395370483,0.6042788624763489,0.016785524785518646
153,70.83125,0.8501149415969849,0.05000676214694977,0.005570602603256702,0.0003979001776315272,809339912192.0,152705648.0,-100336.86024454344,0.5690003163529629,13367442,0.004053793381899595,0.00031183025566861033,74.35205078125,0.6196004152297974,0.6715130805969238,0.016787827014923096
157,71.17875000000001,1.6528246402740479,0.13773538172245026,0.00610057869926095,0.0004357556172180921,820742914048.0,153697168.0,-100539.82238652631,0.558106234784283,13038482,0.008706847205758095,0.0009674274479039013,5.152670383453369,0.6440837979316711,0.0351293720304966,0.00878234300762415
157,71.17875000000001,1.6724803447723389,0.13937336206436157,0.006345976609736681,0.00045328403939493,826647052288.0,153651872.0,-100529.85152357697,0.5587708738453759,13038482,0.008812413550913334,0.000979157048277557,10.304136276245117,0.6440085172653198,0.07026052474975586,0.008782565593719482
157,71.17875000000001,1.6851398944854736,0.1404283195734024,0.006151583977043629,0.00043939886381849647,833710391296.0,153821104.0,-100502.8248839349,0.558934296657881,13038482,0.008947985246777534,0.0009942206088453531,15.455126762390137,0.643963634967804,0.10538750886917114,0.00878229271620512
157,71.17875000000001,1.6962019205093384,0.1413501650094986,0.00598549610003829,0.00042753544403240085,839270465536.0,153712544.0,-100561.57428935768,0.5580302035200548,13038482,0.009022805839776993,0.0010025339433923364,20.61245346069336,0.6441391706466675,0.14051006734371185,0.00878187920898199
157,71.17875000000001,1.650801420211792,0.13756678998470306,0.006145983934402466,0.0004389988607726991,845505822720.0,153728336.0,-100523.1837634762,0.5588938151601281,13038482,0.008658559061586857,0.0009620620985515416,25.762529373168945,0.6440632343292236,0.17566071450710297,0.008783035911619663
157,71.17875000000001,1.7183951139450073,0.1431995928287506,0.006923096254467964,0.0004945068503729999,851342065664.0,153671856.0,-100551.47184255875,0.5581436042935497,13038482,0.009077830240130424,0.0010086478432640433,30.89877700805664,0.6437245011329651,0.21083283424377441,0.008784701116383076
157,71.17875000000001,1.6810836791992188,0.14009030163288116,0.006169081665575504,0.00044064869871363044,857793232896.0,153726384.0,-100516.8482707398,0.5589905008146884,13038482,0.00883993599563837,0.0009822151623666286,36.05582809448242,0.6438540816307068,0.24590246379375458,0.008782231248915195
157,71.17875000000001,1.7239344120025635,0.14366120100021362,0.006093937903642654,0.00043528128298930824,863652544512.0,153674832.0,-100576.92897272456,0.557465275779979,13038482,0.00916261412203312,0.0010180682875216007,41.2176513671875,0.6440258026123047,0.28102320432662964,0.008781975135207176
157,71.17875000000001,1.63368558883667,0.13614046573638916,0.005862903781235218,0.0004187788290437311,870338920448.0,153770128.0,-100518.03932754214,0.5594712274875959,13038482,0.00863405130803585,0.0009593390277586877,46.372703552246094,0.6440653204917908,0.3161916434764862,0.008783101104199886
157,71.17875000000001,1.6839170455932617,0.14032642543315887,0.0058645703829824924,0.0004188978928141296,876332253184.0,153742496.0,-100541.65376265692,0.5583365386207226,13038482,0.008935866877436638,0.0009928741492331028,51.5289192199707,0.6441115140914917,0.3512732982635498,0.00878183264285326
330,72.72375000000001,4.686087131500244,0.5206763744354248,0.018696488812565804,0.001869648927822709,526520614912.0,152880544.0,-100586.0984619242,0.5565999781662392,8641033,0.02437891811132431,0.0034827026538550854,3.2298216819763184,0.5383036136627197,0.1395433247089386,0.03488583117723465
330,72.72375000000001,4.666400909423828,0.5184890031814575,0.018591847270727158,0.0018591847037896514,530179686400.0,152877648.0,-100555.25061692182,0.5566808234437098,8641033,0.0243515744805336,0.0034787964541465044,6.459211349487305,0.5382676124572754,0.2790898084640503,0.03488622605800629
330,72.72375000000001,4.536773204803467,0.504085898399353,0.018362795934081078,0.0018362796399742365,534151528448.0,152964352.0,-100557.46848788256,0.5562426032725679,8641033,0.02353411726653576,0.0033620167523622513,9.69247055053711,0.5384705662727356,0.4187680780887604,0.0348973385989666
330,72.72375000000001,4.708314895629883,0.5231460928916931,0.018907858058810234,0.0018907857593148947,537549111296.0,152886544.0,-100574.52793320247,0.5580592986214412,8641033,0.02490251511335373,0.003557502059265971,12.914810180664062,0.5381171107292175,0.5582676529884338,0.034891728311777115
330,72.72375000000001,4.679109573364258,0.5199010372161865,0.018384438008069992,0.0018384438008069992,541120659456.0,152858944.0,-100568.11304089868,0.5574367720062021,8641033,0.0243041031062603,0.003472014795988798,16.152238845825195,0.5384079813957214,0.6979482769966125,0.03489741310477257
330,72.72375000000001,4.588079929351807,0.5097866654396057,0.018215538933873177,0.001821553916670382,544697483264.0,152833184.0,-100639.19911464659,0.5546670270206151,8641033,0.02383294515311718,0.003404706483706832,19.385351181030273,0.5384819507598877,0.8373583555221558,0.034889932721853256
330,72.72375000000001,4.801762104034424,0.5335291028022766,0.019094860181212425,0.0019094860181212425,548441686016.0,152854432.0,-100588.89783494489,0.5564308907547779,8641033,0.025136293843388557,0.0035908990539610386,22.617084503173828,0.538502037525177,0.9774008393287659,0.03490717336535454
